"Adresse","Wortanzahl","Sätze zählen","Durchschnittliche Wörter pro Satz","Flesch Reading Ease-Punktzahl","Lesbarkeit","Engste Ähnlichkeitsübereinstimmung","Anzahl der Nahduplikate","Sprachfehler insgesamt","Rechtschreibfehler","Grammatikfehler","Language","Hash","Indexierbarkeit","Indexierbarkeitsstatus"
"https://www.delst.de/de/lexikon/v/","356","109","3,266","49,054","Schwer","","","","","","de","90fb9fc76fb8d3bcfa828aba4c7f80f","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzkanaele/","78","12","6,500","93,945","Sehr einfach","","","","","","de","bb833f85408e54e028b344b9d24f10fc","Indexierbar",""
"https://www.delst.de/de/lexikon/adware/","65","10","6,500","100,000","Sehr einfach","","","","","","de","819c5b5cde482e300565f29f835c776","Indexierbar",""
"https://www.delst.de/de/lexikon/r/","337","128","2,633","60,067","Normal","","","","","","de","93896402687f5c06b3d8d14bf5b40bb4","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/n/","248","73","3,397","56,360","Relativ schwer","","","","","","de","f4795e5b1642c2a68de53bd11928aa0a","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/aeuv/","70","11","6,364","100,000","Sehr einfach","","","","","","de","3ec567dd10254a37b5d1754f29d1ba6c","Indexierbar",""
"https://www.delst.de/de/lexikon/adaption/","65","10","6,500","100,000","Sehr einfach","","","","","","de","8979d6573938884b78ab946c16b497aa","Indexierbar",""
"https://www.delst.de/de/lexikon/j/","118","25","4,720","75,861","Relativ einfach","","","","","","de","9acf31a5d337db2c92573b2129b7f736","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/e/","437","156","2,801","48,924","Schwer","","","","","","de","1f0e9f0724d48b6d8524d70846aa6bdd","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/active-sourcing/","82","13","6,308","81,786","Einfach","","","","","","de","4aa658194e4fdede433dd5f0e63409f8","Indexierbar",""
"https://www.delst.de/de/lexikon/a/","659","252","2,615","36,008","Schwer","","","","","","de","1375d9faf26ed20510c798cbe5a4c319","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/abschreibungsmethoden/","75","12","6,250","79,795","Relativ einfach","","","","","","de","bc2e37542b7d346ef779f4dbc9bf8fa4","Indexierbar",""
"https://www.delst.de/de/lexikon/z/","139","42","3,310","70,794","Relativ einfach","","","","","","de","7cae63e5ed344852ebc954ac686aad26","Nicht indexierbar","Canonicalised"
"https://www.delst.de/de/lexikon/absatzwerbung/","83","13","6,385","84,157","Einfach","","","","","","de","2cf0ed888c78860b356b708596cc19ee","Indexierbar",""
"https://www.delst.de/de/news/tierheilpraktikerin-wird-futtermittelberaterin/","193","40","4,825","56,408","Relativ schwer","","","","","","de","b6fcdaa0ac7784f0daa690e7e7112bfd","Indexierbar",""
"https://www.delst.de/de/news/e-learning-projektmanager-buchbar/","137","29","4,724","27,282","Sehr schwer","","","","","","de","4dd840d0404502e2fe639a2e4cea4afb","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-antje-lehmann-benz/","215","44","4,886","55,891","Relativ schwer","","","","","","de","928f85a4b7eb7a782bfd900023b10330","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-alexander-toigo/","201","40","5,025","40,532","Schwer","","","","","","de","edb67353776303b2a80014c1ac48e710","Indexierbar",""
"https://www.delst.de/de/news/fernstudium-vs-praesenzstudium-welche-form-bevorzugen-arbeitgeber/","1278","193","6,622","45,146","Schwer","","","","","","de","f9d6da40e7c6c7b98833aed0b8d7faad","Indexierbar",""
"https://www.delst.de/de/news/traumjob-betriebswirt/","303","59","5,136","43,591","Schwer","","","","","","de","8c13eb4111c97b53f9dedc3e1898c7cc","Indexierbar",""
"https://www.delst.de/de/news/erfolgsgeschichten-das-delst-sucht-eure-story/","136","37","3,676","56,920","Relativ schwer","","","","","","de","ae4c793698062356282ea3ea5bced3c2","Indexierbar",""
"https://www.delst.de/de/news/e-commerce-manager-jetzt-buchbar/","166","31","5,355","35,258","Schwer","","","","","","de","f717848f4973b66e81e76750a7c304ab","Indexierbar",""
"https://www.delst.de/de/news/kennst-du-sandra-leist/","207","47","4,404","52,782","Relativ schwer","","","","","","de","8aa39f0cf034ddbf2ea5973d2354d1ca","Indexierbar",""
"https://www.delst.de/de/news/ausbildung-der-ausbilder-anpassung-an-die-moderne-arbeitswelt/","274","57","4,807","46,959","Schwer","","","","","","de","998be33d882953ff914a5fa665e8b4f3","Indexierbar",""
"https://www.delst.de/de/news/fernstudientag-2023/","131","30","4,367","60,326","Normal","","","","","","de","5e739a9fb3684416a663f1b00d7b2010","Indexierbar",""
"https://www.delst.de/de/news/leidenschaft-fuer-pferde/","248","51","4,863","67,153","Normal","","","","","","de","402115a6000a9ac43ae35159b2618732","Indexierbar",""
